category,file,line,reference,usage
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/BulkImport/BulkImportService.cs,3797,ArticleParticipant,"var participantFields = await ResolveStoredTemplateFieldsAsync(""ArticleParticipant"", metadata.ParticipantFieldIds, ct);"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/BulkImport/BulkImportService.cs,3956,AppDbContext,"public static async Task<BulkImportNormalizerCache> CreateAsync(AppDbContext db, CancellationToken ct)"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/DynamicForms/ConfigurationFormsService.cs,11,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/DynamicForms/ConfigurationFormsService.cs,13,AppDbContext,public ConfigurationFormsService(AppDbContext db)
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/DynamicForms/ConfigurationFormsService.cs,532,ArticleParticipantDynamicFieldValues,"var hasParticipantValues = await _db.ArticleParticipantDynamicFieldValues.AnyAsync(x => x.FieldId == fieldId, ct);"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Intelligence/InstitutionalIntelligenceService.cs,26,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Intelligence/InstitutionalIntelligenceService.cs,34,AppDbContext,"AppDbContext db,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/MassRegistration/RegistrationMatrixService.cs,11,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/MassRegistration/RegistrationMatrixService.cs,14,AppDbContext,"public RegistrationMatrixService(AppDbContext db, IBulkImportService bulkImportService)"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/MassRegistration/RegistrationMatrixService.cs,406,ArticleParticipant,".Where(x => x.EntityName == ""Article"" || x.EntityName == ""ArticleParticipant"")"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,12,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,14,AppDbContext,public ArticleAggregatePersistenceService(AppDbContext db)
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,78,ArticleParticipant,"var participantFields = await ResolveValidationFieldsAsync(""ArticleParticipant"", ""ArticleParticipantForm"", ct);"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,78,ArticleParticipant,"var participantFields = await ResolveValidationFieldsAsync(""ArticleParticipant"", ""ArticleParticipantForm"", ct);"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,89,ArticleParticipant,"ValidateDynamicFields(participant.DynamicFields, participantFields, ""ArticleParticipant"");"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,200,ArticleParticipant,var participant = new ArticleParticipant
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,217,ArticleParticipants,_db.ArticleParticipants.Add(participant);
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,228,ArticleParticipantDynamicFieldValues,"await _db.ArticleParticipantDynamicFieldValues.AddRangeAsync(participantDynamicValues, ct);"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,289,ArticleParticipant,"List<ArticleParticipantAggregateDto> participants,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,304,ArticleParticipant,private static void ValidateParticipantBusinessRules(List<ArticleParticipantAggregateDto> participants)
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,362,ArticleParticipant,"List<ArticleParticipantAggregateDto> participants,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,468,ArticleParticipantDynamicFieldValue,private async Task<List<ArticleParticipantDynamicFieldValue>> BuildParticipantDynamicValuesAsync(
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,475,ArticleParticipant,".Where(x => x.EntityName == ""ArticleParticipant"" && x.IsDynamic && x.IsActive)"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,483,ArticleParticipantDynamicFieldValue,return new ArticleParticipantDynamicFieldValue
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,485,ArticleParticipant,"ArticleParticipantId = participantId,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,588,ArticleParticipant,"ArticleParticipantAggregateDto participant,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleAggregatePersistenceService.cs,714,ArticleParticipant,"private static bool HasParticipantPhysicalValue(ArticleParticipantAggregateDto participant, FieldCatalogEntry field)"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleVenueModelHelper.cs,29,AppDbContext,"public static async Task EnsureVenueCompositeFieldsAsync(AppDbContext db, CancellationToken ct)"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Registration/ArticleVenueModelHelper.cs,203,AppDbContext,"AppDbContext db,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Reporting/InstitutionalReportingService.cs,1539,ArticleParticipants,FROM {oltpDatabase}.dbo.ArticleParticipants ap
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Reporting/InstitutionalReportingService.cs,1542,ArticleParticipant,INNER JOIN dw.DimAuthor dau ON dau.ArticleParticipantId_OLTP = ap.Id AND dau.IsCurrent = 1
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Reporting/ReportingPerformanceMetricsService.cs,13,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Reporting/ReportingPerformanceMetricsService.cs,18,AppDbContext,"AppDbContext db,"
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Venues/VenuesService.cs,17,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Venues/VenuesService.cs,19,AppDbContext,public VenuesService(AppDbContext db)
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Workflow/RegistrationWorkflowSettingsService.cs,13,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Workflow/RegistrationWorkflowSettingsService.cs,15,AppDbContext,public RegistrationWorkflowSettingsService(AppDbContext db)
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Workflow/WorkflowService.cs,22,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Modules/Workflow/WorkflowService.cs,24,AppDbContext,public WorkflowService(AppDbContext db)
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Platform/Audit/AuditLogger.cs,7,AppDbContext,private readonly AppDbContext _db;
legacy no usado (excluido del backend),tesisproject.backend/ArticlesMigration/Services/Platform/Audit/AuditLogger.cs,8,AppDbContext,public AuditLogger(AppDbContext db) => _db = db;
runtime,tesisproject.backend/Controllers/AcademicPeriodsController.cs,8,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,4,tesisproject.backend.Data.Articles,using tesisproject.backend.Data.Articles;
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,5,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,19,ArticlesDbContext,private readonly ArticlesDbContext _ctx;
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,21,ArticlesDbContext,public ArticlesConfigurationController(ArticlesDbContext ctx)
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,359,ArticleParticipantDynamicFieldValues,"|| await _ctx.ArticleParticipantDynamicFieldValues.AnyAsync(value => value.FieldId == fieldId, ct);"
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,707,tesisproject.backend.Data.Articles.Entities.FormFieldDefinition,private static ResolvedFormFieldDto MapResolvedField(tesisproject.backend.Data.Articles.Entities.FormFieldDefinition formField)
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,774,ArticlesDbContext,private readonly ArticlesDbContext _ctx;
runtime,tesisproject.backend/Controllers/ArticlesConfigurationController.cs,776,ArticlesDbContext,public ArticlesCatalogsController(ArticlesDbContext ctx)
runtime,tesisproject.backend/Controllers/CatalogControllerBase.cs,7,tesisproject.shared.Entities.Base,using tesisproject.shared.Entities.Base;
runtime,tesisproject.backend/Controllers/DocumentTypesController.cs,5,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ExternalPeriodsController.cs,5,tesisproject.shared.Entities.External,using tesisproject.shared.Entities.External;
runtime,tesisproject.backend/Controllers/FundingTypesController.cs,5,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ObjectiveTypesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ProductTypesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ProjectExtensionTypesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ProjectOriginTypesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ProjectStatesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ProjectTypesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/ResearchCategoryGroupsController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/TransactionTypesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Controllers/VisitStatesController.cs,3,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Data/AppDbContext.cs,6,tesisproject.shared.Entities.Auth,using tesisproject.shared.Entities.Auth;
runtime,tesisproject.backend/Data/AppDbContext.cs,7,tesisproject.shared.Entities.Catalogs,using tesisproject.shared.Entities.Catalogs;
runtime,tesisproject.backend/Data/AppDbContext.cs,8,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
runtime,tesisproject.backend/Data/AppDbContext.cs,9,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
runtime,tesisproject.backend/Data/AppDbContext.cs,10,tesisproject.shared.Entities.Export,using tesisproject.shared.Entities.Export;
runtime,tesisproject.backend/Data/AppDbContext.cs,14,AppDbContext,public class AppDbContext
runtime,tesisproject.backend/Data/AppDbContext.cs,15,IdentityUser<int>,": IdentityDbContext<IdentityUser<int>, IdentityRole<int>, int>"
runtime,tesisproject.backend/Data/AppDbContext.cs,17,AppDbContext,public AppDbContext(DbContextOptions<AppDbContext> options) : base(options) { }
runtime,tesisproject.backend/Data/AppDbContext.cs,17,AppDbContext,public AppDbContext(DbContextOptions<AppDbContext> options) : base(options) { }
runtime,tesisproject.backend/Data/AppDbContext.cs,250,IdentityUser<int>,// Ahora la FK apunta a AppUser.IdUser (no a IdentityUser<int>)
runtime,tesisproject.backend/Data/AppDbContext.cs,339,IdentityUser<int>,b.HasOne<IdentityUser<int>>()
runtime,tesisproject.backend/Data/AppDbContext.cs,398,IdentityUser<int>,b.HasOne<IdentityUser<int>>()
runtime,tesisproject.backend/Data/Articles/ArticlesDbContext.cs,2,tesisproject.backend.Data.Articles.Configurations,using tesisproject.backend.Data.Articles.Configurations;
runtime,tesisproject.backend/Data/Articles/ArticlesDbContext.cs,3,tesisproject.backend.Data.Articles.Entities,using tesisproject.backend.Data.Articles.Entities;
